index,pixel_id,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,longitude,latitude
1477,1477,0.386652668,0.401492367,0.484356339,0.335083855,0.531589462,0.793322011,0.327073718,0.083322568,0.616788872,0.756495721,0.173903927,0.485416503,0.216320361,0.326188964,0.516128307,0.420816988,0.540096499,0.336506232,0.282528868,0.208595372,0.454956567,0.468539349,0.580674501,0.118719563,0.194469952,0.333328443,0,-0.212396201,0.635518749,0.505790774,0.250948443,0.469276691,0.268513157,0.678566392,0.035656253,0.143636601,0.849447567,105.6293459,20.31517557
1478,1478,0.385247626,0.404870671,0.472340905,0.295097175,0.543648541,0.787058431,0.332034927,0.150898248,0.625428963,0.777500425,0.175265694,0.48389538,0.218479542,0.331246553,0.512388139,0.422999643,0.50685122,0.334689051,0.221655882,0.216885554,0.457182324,0.467377604,0.582195218,0.120916214,0.191088541,0.25396053,0,-0.23355162,0.56249954,0.505732143,0.237938003,0.479310848,0.258394055,0.67083592,0.027802897,0.137366397,0.87529897,105.6296154,20.31517557
1479,1479,0.391310153,0.417985113,0.469181241,0.250101597,0.566230483,0.801549179,0.330590074,0.147455777,0.623578041,0.784307201,0.179592786,0.512690402,0.221618109,0.340473273,0.538301569,0.430627105,0.49987098,0.334734417,0.228864451,0.213911067,0.476411859,0.468878798,0.60223731,0.120445314,0.198389769,-0.382792685,0,-0.24019049,0.463757292,0.523658186,0.254840676,0.476023103,0.263338783,0.672111307,0.029523676,0.141743873,0.862428457,105.6298849,20.31517557
1480,1480,0.387009527,0.426958018,0.49045162,0.225463246,0.570852236,0.815365795,0.326853877,0.151292825,0.628659069,0.80421173,0.164501465,0.54045702,0.239664022,0.345115112,0.548640194,0.443275191,0.489705393,0.295080735,0.226609173,0.214150943,0.477521861,0.545609403,0.612267953,0.1204479,0.226836021,-0.385027992,0,-0.246011285,0.428600903,0.523468812,0.235315252,0.483260737,0.26484876,0.673344695,0.020316233,0.123293887,0.799299961,105.6301544,20.31517557
1481,1481,0.387009527,0.426958018,0.49045162,0.225463246,0.570852236,0.815365795,0.326853877,0.151292825,0.628659069,0.80421173,0.164501465,0.54045702,0.239664022,0.345115112,0.548640194,0.443275191,0.489705393,0.295080735,0.226609173,0.214150943,0.477521861,0.545609403,0.612267953,0.1204479,0.226836021,-0.389536926,0,-0.246011285,0.428600903,0.523468812,0.235315252,0.483260737,0.264791774,0.673344695,0.020316233,0.123293887,0.799299961,105.6304239,20.31517557
1482,1482,0.389433149,0.422020591,0.4916975,0.180846793,0.560258614,0.80414816,0.326452434,0.149961198,0.634325845,0.831550062,0.059863521,0.540245429,0.24366706,0.348846028,0.470731415,0.417695266,0.48462809,0.355166068,0.231596593,0.21503356,0.469816743,0.541874641,0.610193869,0.120341302,0.289745283,-0.389536926,0,-0.250387121,0.128590248,0.531475962,0.2325894,0.487498036,0.329756772,0.653539197,0.009219312,0.110886525,0.795085776,105.6306934,20.31517557
1483,1483,0.389697413,0.418983917,0.471513708,0.158249584,0.538155561,0.796259191,0.331658242,0.147670482,0.637509833,0.815733279,0.056160202,0.552887015,0.230262008,0.345937757,0.464419242,0.444509948,0.473061949,0.36782389,0.23550518,0.209773202,0.459967608,0.545113782,0.63040831,0.122332171,0.337328441,-0.391794108,0,-0.250551447,0.146981053,0.531053695,0.23338912,0.483123079,0.321639488,0.666904977,0.010513997,0.103553071,0.700834894,105.6309629,20.31517557
1484,1484,0.384872294,0.407173301,0.476828972,0.152413632,0.527481626,0.789564063,0.336019096,0.148547352,0.639646854,0.802491939,0.165748378,0.585473969,0.225340312,0.349211471,0.433334883,0.454611471,0.478441325,0.372442351,0.28252442,0.210843125,0.463813692,0.54773875,0.655967176,0.120329856,0.373574696,-0.394075313,0,-0.248983081,0.156889947,0.53228272,0.24047605,0.487736927,0.321639488,0.662019337,0.026894619,0.102691114,0.615703789,105.6312324,20.31517557
1485,1485,0.383457551,0.415565033,0.489643118,0.14648593,0.542154214,0.801162437,0.351702147,0.159448347,0.641020545,0.807191501,0.105076711,0.585145508,0.216756177,0.347532933,0.421870995,0.46314586,0.480199718,0.360454021,0.28464995,0.233473578,0.47438866,0.545020923,0.668600654,0.11814403,0.392491067,-0.391794108,0,-0.244264229,0.167821517,0.533212385,0.237717259,0.495075077,0.325467607,0.665975902,0.018976156,0.104794662,0.625569235,105.6315019,20.31517557
1486,1486,0.38380829,0.417014676,0.497581019,0.151291475,0.551128282,0.812568914,0.354034694,0.163994862,0.637348981,0.797886401,0.123361521,0.577290397,0.203821561,0.342805577,0.428641248,0.512007251,0.490613234,0.350334268,0.282784365,0.257742426,0.476078805,0.540521529,0.675505129,0.121906052,0.382327736,-0.391794108,0,-0.150972601,0.199039204,0.549990579,0.212473603,0.483138727,0.323133045,0.647033778,0.024044761,0.116396823,0.570495145,105.6317714,20.31517557
1487,1487,0.388504802,0.4103742,0.526972958,0.177268388,0.545720957,0.789331768,0.340811379,0.154636153,0.639657559,0.814512206,0.117895686,0.562004732,0.193575273,0.337387675,0.427765575,0.52142929,0.48551544,0.306921175,0.231690464,0.266344958,0.456666439,0.53974384,0.669615925,0.116032369,0.329671055,-0.396347276,0,-0.123033697,0.220001262,0.54418579,0.187177216,0.477208893,0.323880768,0.638769163,0.009221838,0.110391106,0.619931797,105.6320409,20.31517557
1488,1488,0.38909455,0.399681685,0.523781527,0.201140555,0.531203522,0.776657712,0.330370922,0.143921711,0.638627014,0.791864637,0.100591876,0.53976232,0.1925451,0.333435504,0.430596902,0.526870005,0.485256411,0.339265984,0.299415221,0.248218406,0.456649382,0.541732405,0.662025176,0.116021009,0.284328631,-0.396347276,0,-0.097908145,0.223151042,0.540082804,0.542992271,0.461323581,0.324463192,0.624317409,0.009120932,0.107126427,0.597409871,105.6323104,20.31517557
1489,1489,0.396518488,0.412254057,0.511907378,0.243901248,0.53990882,0.802525988,0.337566448,0.135101721,0.632489853,0.788685693,0.1100918,0.555769977,0.199061323,0.325754989,0.439999913,0.539359357,0.487087345,0.359198984,0.345524292,0.223098214,0.473146616,0.543946253,0.668145337,0.118244558,0.28585859,-0.391794108,0,-0.094287703,0.226295775,0.541644166,0.718571204,0.464808116,0.323663917,0.635901452,0.004177967,0.106572118,0.652312389,105.6325798,20.31517557
1490,1490,0.396291054,0.422434215,0.496588999,0.236138708,0.562753723,0.804740648,0.345221183,0.130266093,0.638623009,0.793994319,0.197584499,0.604814804,0.213904298,0.329719653,0.447529966,0.552291226,0.496354907,0.392947323,0.38962354,0.249309063,0.47785972,0.543241935,0.692098707,0.12060247,0.302286493,-0.391777484,0,-0.112537098,0.232629492,0.556981542,0.666917744,0.4625227,0.324508814,0.627722372,0.36428543,0.113040096,0.678642411,105.6328493,20.31517557
1491,1491,0.381433858,0.416592499,0.511957258,0.209835319,0.545116805,0.809678833,0.34362684,0.117736397,0.619776354,0.811232089,0.208233727,0.616020288,0.222745032,0.322957077,0.445028343,0.552207688,0.47174769,0.412813337,0.395773683,0.281178091,0.480073068,0.54249359,0.647855267,0.122501767,0.327122635,-0.391777484,0,-0.10925011,0.238374482,0.569519868,0.55077101,0.45646063,0.322384618,0.611714762,0.384349986,0.114460073,0.771062685,105.6331188,20.31517557
1492,1492,0.38386624,0.4086458,0.524370359,0.173509238,0.520824039,0.790114978,0.341594908,0.113057975,0.598974965,0.798693307,0.218690707,0.610352013,0.204969267,0.317450934,0.386769024,0.546847235,0.471385208,0.416776294,0.392265861,0.388571706,0.469609254,0.539780973,0.623194641,0.124390959,0.335221018,-0.385011529,0,-0.100207157,0.226752389,0.568671957,0.526666085,0.456507589,0.317271415,0.610118769,0.389433391,0.28779769,0.83508831,105.6333883,20.31517557
1493,1493,0.389994222,0.416985039,0.515631452,0.15147966,0.495715813,0.788139094,0.3383209,0.114401025,0.59423921,0.77763609,0.241648292,0.599441178,0.199955929,0.306801399,0.347928759,0.540027096,0.472778705,0.424436701,0.307754704,0.366862398,0.461678243,0.532566461,0.628685033,0.118630095,0.298810801,-0.37831104,0,-0.08813513,0.239009262,0.559770993,0.488937942,0.349629727,0.309824566,0.600010404,0.374310284,0.292337295,0.805279141,105.6336578,20.31517557
1494,1494,0.390281309,0.410542896,0.511311789,0.142157527,0.471634448,0.780393674,0.340501036,0.117449682,0.600513668,0.800237182,0.193423955,0.594862785,0.193386541,0.296050057,0.344464552,0.536659709,0.445362537,0.450884181,0.316794905,0.32265179,0.459881994,0.539507825,0.63666444,0.126379677,0.322065803,-0.376097345,0,-0.067700003,0.270054532,0.555561476,0.161410035,0.353425177,0.316939901,0.600397775,0.369129437,0.298514624,0.837551769,105.6339273,20.31517557
1495,1495,0.384913574,0.386013956,0.496262032,0.162157212,0.441508791,0.756365349,0.337881018,0.139471014,0.595742638,0.762466907,0.179918538,0.544610322,0.191306912,0.293115608,0.274589859,0.521691741,0.445372539,0.469395121,0.320106931,0.297666794,0.447093265,0.524798203,0.61922766,0.120711433,0.343531873,-0.37387455,0,-0.059394773,0.245142185,0.63507923,0.188274407,0.340598007,0.261002022,0.591734665,0.349324682,0.287933323,0.802006347,105.6341968,20.31517557
1496,1496,0.374831897,0.393423858,0.482339197,0.193342732,0.428622837,0.768552397,0.342197324,0.160466948,0.579299305,0.770606464,0.184728886,0.539122221,0.189650347,0.309823861,0.271181725,0.533329331,0.460122562,0.475939594,0.364404514,0.286616847,0.450256207,0.525433616,0.615331787,0.120649822,0.336115657,-0.376081094,0,-0.071783281,0.188876164,0.67731155,0.216338952,0.353425177,0.278980211,0.594767445,0.349324682,0.27037698,0.817783715,105.6344663,20.31517557
1497,1497,0.374831897,0.393423858,0.482339197,0.193342732,0.428622837,0.768552397,0.342197324,0.160466948,0.579299305,0.770606464,0.184728886,0.539122221,0.189650347,0.309823861,0.271181725,0.533329331,0.460122562,0.475939594,0.364404514,0.286616847,0.450256207,0.525433616,0.615331787,0.120649822,0.336115657,-0.378294737,0,-0.071783281,0.188876164,0.67731155,0.216338952,0.353425177,0.266923952,0.594767445,0.349324682,0.27037698,0.817783715,105.6347358,20.31517557
1498,1498,0.381339648,0.397816401,0.492076781,0.25621521,0.429065532,0.790540273,0.337572317,0.178992635,0.584357623,0.798232831,0.265544219,0.540249794,0.193417062,0.325570302,0.27195588,0.542125667,0.456633926,0.487510757,0.360615431,0.273707251,0.470602368,0.531031394,0.620769602,0.122748884,0.349283267,-0.380515514,0,-0.077071776,0.484831277,0.731791396,0.229543839,0.353172816,0.271792943,0.576222366,0.002938613,0.267659963,0.853466626,105.6350053,20.31517557
1499,1499,0.392932908,0.399839866,0.490992136,0.414834294,0.421152809,0.80694783,0.334516391,0.187750978,0.582662171,0.788767561,0.197747289,0.556331868,0.191066232,0.318980428,0.351534814,0.548764006,0.46390145,0.491351365,0.372541988,0.317323429,0.460147898,0.528392449,0.605708738,0.122559011,0.461978396,-0.380515514,0,-0.239611632,0.597471721,0.725972396,0.228279696,0.361807918,0.271096757,0.575237953,-0.000538561,0.27853908,0.895406905,105.6352748,20.31517557
1500,1500,0.396982584,0.406509861,0.492541564,0.475770254,0.406345815,0.817509969,0.329183344,0.191751891,0.564016832,0.789564425,0.187815605,0.593116631,0.192131966,0.307814804,0.37196683,0.551140868,0.465926362,0.497178548,0.377309252,0.361590828,0.461700116,0.53697746,0.586648591,0.122748884,0.452502759,-0.382743458,0,-0.198077129,0.552024576,0.707042432,0.219769609,0.51102535,0.272006556,0.610079006,-0.002689763,0.280956512,0.853949767,105.6355443,20.31517557
1501,1501,0.389399521,0.405239362,0.510986548,0.469139354,0.39675926,0.79895268,0.326696098,0.183611098,0.559498167,0.785795283,0.171296643,0.586285712,0.192297769,0.306244189,0.45024503,0.551065299,0.461532403,0.49601419,0.327309737,0.374417011,0.465546081,0.539105906,0.580655808,0.122748884,0.421901055,-0.378294737,0,-0.197210973,0.475366526,0.717811998,0.206790291,0.475491101,0.268313152,0.618068305,0.000785337,0.274103855,0.870640977,105.6358138,20.31517557
1502,1502,0.387428578,0.408447668,0.544547755,0.47560163,0.394466789,0.801980221,0.332703357,0.1904208,0.563001883,0.800747479,0.173413144,0.586842161,0.20225823,0.304837302,0.430002702,0.557815961,0.465366586,0.501774849,0.334912444,0.394687669,0.459160914,0.538799913,0.596854302,0.12277134,0.406042644,0.058573269,0,-0.198842876,0.158329838,0.742356563,0.193448042,0.388279393,0.2580213,0.617144626,0.007554767,0.260308298,0.904189364,105.6360833,20.31517557
1503,1503,0.394330845,0.413262383,0.582059787,0.492921603,0.405800776,0.800350793,0.342448229,0.201938454,0.564553449,0.791067375,0.185248427,0.592972064,0.203718382,0.287363995,0.422310226,0.560683319,0.458237542,0.492525445,0.33709626,0.427734558,0.470321361,0.540592213,0.577511064,0.120657126,0.380708898,0.102804881,0,-0.198712898,0.153476266,0.738833797,0.188510037,0.314589211,0.265854554,0.604834184,-0.009550578,0.269976536,0.890828724,105.6363528,20.31517557
1504,1504,0.399539295,0.410787395,0.571048261,0.494856563,0.409374715,0.795466266,0.345059276,0.19290295,0.55898184,0.796715277,0.264900841,0.591266116,0.206704114,0.281263312,0.422300855,0.565792589,0.45121809,0.482093613,0.381320178,0.445077409,0.464303426,0.531953594,0.556653832,0.122571508,0.368840911,0.102804881,0,-0.196587732,0.176117602,0.733177657,0.207847024,0.305802652,0.265854554,0.605844242,0.289298481,0.261843022,0.905214037,105.6366223,20.31517557
1505,1505,0.387936273,0.422724364,0.569755742,0.515240641,0.389659447,0.810538196,0.350663895,0.190918195,0.565127423,0.788206865,0.250762249,0.6015783,0.214356802,0.293822194,0.351986696,0.573380732,0.266848177,0.563692567,0.333485087,0.438213201,0.456139543,0.530217299,0.529534692,0.125031424,0.365477486,0.059489122,0,-0.192423913,0.21539435,0.732405235,0.216784982,0.217120375,0.268061518,0.603996478,0.298815889,0.24599167,0.898979764,105.6368918,20.31517557
1506,1506,0.393923614,0.424112888,0.569514836,0.522146284,0.378858404,0.825739312,0.356051618,0.211784544,0.581531719,0.781284026,0.245266895,0.603531533,0.204780226,0.30960803,0.363247681,0.580858035,0.275231057,0.597380715,0.331583707,0.456321992,0.463847913,0.533073431,0.522914742,0.126849613,0.366493444,0.011942992,0,-0.189833791,0.245278214,0.76055463,0.228421952,0.203217687,0.273920396,0.58599528,0.290639769,0.257017889,0.907958085,105.6371613,20.31517557
1507,1507,0.384623541,0.42147496,0.560650522,0.514788995,0.364088421,0.813414706,0.354936741,0.217944588,0.584323383,0.773414855,0.242850512,0.624639288,0.208810866,0.323885892,0.371842445,0.579348238,0.28855072,0.60676735,0.330429651,0.455297675,0.461350041,0.537825546,0.524019872,0.126849613,0.369541005,-0.023389937,0,-0.188085301,0.25011592,0.768022067,0.184350931,0.181332382,0.260203053,0.564178935,0.294427468,0.251400953,0.905335465,105.6374308,20.31517557
1508,1508,0.394660379,0.421384734,0.521327239,0.428123233,0.472233899,0.735137294,0.338495061,0.231883686,0.628355435,0.807878004,0.165287583,0.481789646,0.253820391,0.342527416,0.767695721,0.510218044,0.853621888,0.443281118,0.324445824,0.20211365,0.470014059,0.465502623,0.655147865,0.111952215,0.120729379,-0.051046506,0,-0.14669089,-0.314291865,0.498663336,0.813914557,0.530597978,0.26465234,0.656220301,0.215202011,0.086835002,0.905584658,105.6236865,20.31544507
1509,1509,0.394812193,0.405162977,0.514587963,0.439336933,0.460542993,0.779538944,0.330548989,0.215586412,0.619582769,0.804634136,0.145181837,0.516047585,0.26233572,0.323042413,0.730624783,0.487830547,0.848853571,0.414043243,0.324736559,0.238335924,0.464558893,0.456983405,0.653348098,0.112200437,0.114660413,-0.028631453,0,-0.143804246,-0.334716976,0.489289709,0.821619536,0.525469795,0.268253857,0.646836618,0.21913748,0.08866558,0.835286689,105.623956,20.31544507
1510,1510,0.38480093,0.396188077,0.5227572,0.43210102,0.450903765,0.76073991,0.317040314,0.208771892,0.632649615,0.796288596,0.148181386,0.55160926,0.263052438,0.330493897,0.678093376,0.467719395,0.787913075,0.389037628,0.311896324,0.246609687,0.454484095,0.451303245,0.614558966,0.114372385,0.110437422,0.036542449,0,-0.14197871,-0.359673676,0.498706379,0.924103529,0.501400326,0.261559086,0.631539316,-0.018045506,0.075894897,0.824202614,105.6242255,20.31544507
1511,1511,0.381612599,0.398219783,0.522781047,0.433608828,0.438173134,0.763282495,0.314087219,0.208733976,0.621988418,0.787620366,0.155834058,0.568084147,0.258194878,0.325747894,0.700917646,0.450517434,0.780639989,0.392878471,0.311809117,0.16606125,0.455522528,0.442298494,0.572718545,0.11609917,0.117901637,0.050314959,0,-0.140127367,-0.192816321,0.489497439,0.762215231,0.518421118,0.265021972,0.624387286,-0.003050233,0.084517593,0.827899478,105.624495,20.31544507
1512,1512,0.380637651,0.394368564,0.537206545,0.455615178,0.422314561,0.772505719,0.319078511,0.212741955,0.623877836,0.787902292,0.158641824,0.571242269,0.27565627,0.321814578,0.708300756,0.429357139,0.770867972,0.330210403,0.310790664,0.145504787,0.459834675,0.445522622,0.548375109,0.114068355,0.119568924,0.051416563,0,-0.141741156,0.15169865,0.495344311,0.866480089,0.513222515,0.262058527,0.624166747,-0.010677832,0.153070554,0.800450809,105.6247645,20.31544507
1513,1513,0.38406677,0.402589471,0.564312677,0.450384369,0.434031644,0.796452823,0.324274249,0.209544818,0.625033733,0.796734807,0.062239483,0.593747641,0.27460837,0.321407287,0.694058872,0.439076171,0.827415923,0.336957168,0.315322646,0.182396687,0.467180757,0.451473962,0.534605979,0.115972492,0.127004303,0.066242657,0,-0.141601075,0.207439531,0.492255607,0.781634748,0.52091221,0.269274415,0.615221353,-0.012997777,0.143231141,0.881688463,105.625034,20.31544507
1514,1514,0.38198228,0.400594248,0.609966604,0.448382111,0.438055175,0.808964312,0.323779516,0.185172918,0.62786447,0.792616392,0.157702126,0.604679162,0.277431026,0.328311273,0.672933878,0.449781974,0.80091038,0.347513601,0.306394629,0.182484795,0.467426256,0.44944485,0.510768631,0.113936809,0.11730476,0.047889757,0,-0.150171837,0.233182264,0.495469054,0.677063926,0.527848961,0.257357589,0.624065865,-0.013517497,0.138840623,0.867371884,105.6253035,20.31544507
1515,1515,0.388235216,0.414429956,0.612366155,0.450727491,0.430430214,0.821450926,0.323468928,0.170352373,0.641941688,0.812340136,0.175811731,0.577161771,0.288650448,0.326774579,0.669378045,0.464741642,0.79747813,0.345526532,0.313186267,0.176613411,0.465152913,0.453478052,0.510765184,0.114261011,0.216049197,0.068210137,0,-0.155665501,0.252751824,0.491356583,0.622034339,0.531876507,0.271979734,0.621228107,-0.028628546,0.130546626,0.81367775,105.625573,20.31544507
1516,1516,0.392752809,0.424214236,0.607808667,0.446422877,0.432324459,0.81526941,0.326603489,0.170232879,0.651444674,0.811260492,0.110715124,0.561688921,0.290991114,0.327279113,0.640325375,0.462990351,0.728830619,0.349575684,0.316092894,0.17575561,0.459012765,0.455928007,0.519339349,0.118432654,0.220990721,0.208394711,0,-0.152704779,0.24309059,0.492702371,0.557273591,0.52210156,0.260519126,0.632904703,-0.033281639,0.128558862,0.869882307,105.6258425,20.31544507
